setting_name,include_labels,include_meshes,top_k,idx,gold,pred,first_answer,confidence,used_retrieval,t_self_ms,t_retrieve_ms,t_total_ms
with_labels_mesh,1,1,3,579,yes,maybe,maybe,medium,1,115.141,67.891,194.241
with_labels_mesh,1,1,3,580,yes,yes,yes,high,0,114.796,0.000,114.797
with_labels_mesh,1,1,3,581,no,maybe,maybe,medium,1,114.868,70.329,204.159
with_labels_mesh,1,1,3,582,no,no,no,high,0,114.423,0.000,114.424
with_labels_mesh,1,1,3,583,yes,yes,yes,high,0,114.144,0.000,114.145
with_labels_mesh,1,1,3,584,yes,maybe,maybe,medium,1,114.758,70.065,205.984
with_labels_mesh,1,1,3,585,no,maybe,maybe,medium,1,114.091,68.356,197.803
with_labels_mesh,1,1,3,586,yes,maybe,maybe,medium,1,114.086,68.245,203.003
with_labels_mesh,1,1,3,587,maybe,maybe,maybe,medium,1,113.953,68.237,200.985
with_labels_mesh,1,1,3,588,yes,yes,maybe,medium,1,114.539,68.503,202.277
with_labels_mesh,1,1,3,589,no,no,maybe,medium,1,114.257,68.770,201.304
with_labels_mesh,1,1,3,590,yes,maybe,maybe,medium,1,114.169,68.164,196.986
with_labels_mesh,1,1,3,591,no,yes,yes,high,0,659.580,0.000,659.581
with_labels_mesh,1,1,3,592,yes,maybe,maybe,medium,1,114.353,68.573,198.800
with_labels_mesh,1,1,3,593,maybe,maybe,maybe,medium,1,114.522,68.138,196.792
with_labels_mesh,1,1,3,594,maybe,yes,yes,high,0,114.233,0.000,114.233
with_labels_mesh,1,1,3,595,maybe,maybe,maybe,medium,1,114.022,68.721,198.022
with_labels_mesh,1,1,3,596,no,maybe,maybe,medium,1,114.211,68.692,198.010
with_labels_mesh,1,1,3,597,yes,maybe,maybe,medium,1,114.113,69.053,199.053
with_labels_mesh,1,1,3,598,no,maybe,maybe,medium,1,114.148,68.563,200.655
with_labels_mesh,1,1,3,599,yes,maybe,maybe,low,1,114.473,69.187,198.679
with_labels_mesh,1,1,3,600,yes,yes,yes,high,0,114.030,0.000,114.031
with_labels_mesh,1,1,3,601,yes,yes,yes,high,0,114.095,0.000,114.095
with_labels_mesh,1,1,3,602,yes,maybe,maybe,high,0,114.006,0.000,114.007
with_labels_mesh,1,1,3,603,yes,maybe,maybe,high,0,113.795,0.000,113.795
with_labels_mesh,1,1,3,604,yes,yes,yes,high,0,113.997,0.000,113.997
with_labels_mesh,1,1,3,605,yes,maybe,maybe,medium,1,113.941,68.177,195.461
with_labels_mesh,1,1,3,606,no,maybe,maybe,medium,1,114.088,68.123,197.001
with_labels_mesh,1,1,3,607,yes,yes,yes,high,0,659.796,0.000,659.797
with_labels_mesh,1,1,3,608,yes,yes,yes,high,0,660.323,0.000,660.324
with_labels_mesh,1,1,3,609,no,maybe,maybe,medium,1,114.419,68.718,204.627
with_labels_mesh,1,1,3,610,yes,maybe,maybe,low,1,114.168,69.327,202.827
with_labels_mesh,1,1,3,611,yes,maybe,maybe,medium,1,114.281,68.234,201.489
with_labels_mesh,1,1,3,612,no,yes,yes,high,0,114.383,0.000,114.383
with_labels_mesh,1,1,3,613,no,yes,maybe,medium,1,114.284,69.060,204.557
with_labels_mesh,1,1,3,614,maybe,yes,yes,high,0,114.214,0.000,114.214
with_labels_mesh,1,1,3,615,yes,yes,yes,high,0,113.677,0.000,113.678
with_labels_mesh,1,1,3,616,yes,yes,yes,high,0,659.386,0.000,659.387
with_labels_mesh,1,1,3,617,no,no,maybe,medium,1,114.982,69.780,206.190
with_labels_mesh,1,1,3,618,yes,yes,yes,high,0,114.540,0.000,114.541
with_labels_mesh,1,1,3,619,yes,maybe,maybe,medium,1,114.162,68.787,201.488
with_labels_mesh,1,1,3,620,no,yes,yes,high,0,113.868,0.000,113.868
with_labels_mesh,1,1,3,621,yes,maybe,maybe,medium,1,113.715,68.552,202.680
with_labels_mesh,1,1,3,622,yes,yes,yes,high,0,114.479,0.000,114.479
with_labels_mesh,1,1,3,623,yes,no,no,high,0,114.417,0.000,114.418
with_labels_mesh,1,1,3,624,no,yes,yes,high,0,114.234,0.000,114.234
with_labels_mesh,1,1,3,625,yes,yes,yes,high,0,114.136,0.000,114.136
with_labels_mesh,1,1,3,626,yes,maybe,maybe,medium,1,113.934,69.857,198.151
with_labels_mesh,1,1,3,627,no,no,no,high,0,113.994,0.000,113.995
with_labels_mesh,1,1,3,628,no,maybe,maybe,medium,1,114.054,68.587,202.088
with_labels_mesh,1,1,3,629,yes,maybe,maybe,medium,1,114.155,68.265,200.787
with_labels_mesh,1,1,3,630,maybe,yes,yes,high,0,113.844,0.000,113.845
with_labels_mesh,1,1,3,631,yes,maybe,maybe,low,1,113.904,68.747,196.799
with_labels_mesh,1,1,3,632,yes,maybe,maybe,medium,1,114.064,69.211,204.340
with_labels_mesh,1,1,3,633,no,maybe,maybe,medium,1,114.505,67.878,196.397
with_labels_mesh,1,1,3,634,no,yes,yes,high,0,659.986,0.000,659.987
with_labels_mesh,1,1,3,635,no,maybe,maybe,medium,1,114.651,68.536,197.980
with_labels_mesh,1,1,3,636,no,maybe,maybe,medium,1,114.002,68.188,202.176
with_labels_mesh,1,1,3,637,yes,maybe,maybe,medium,1,114.203,67.405,199.834
with_labels_mesh,1,1,3,638,no,yes,maybe,medium,1,114.097,67.980,194.660
with_labels_mesh,1,1,3,639,yes,maybe,maybe,low,1,114.130,68.033,197.667
with_labels_mesh,1,1,3,640,yes,maybe,maybe,medium,1,113.960,68.163,197.254
with_labels_mesh,1,1,3,641,no,yes,yes,high,0,114.093,0.000,114.094
with_labels_mesh,1,1,3,642,no,no,no,high,0,114.180,0.000,114.181
with_labels_mesh,1,1,3,643,no,yes,yes,high,0,660.609,0.000,660.609
with_labels_mesh,1,1,3,644,yes,maybe,maybe,medium,1,115.219,68.186,198.938
with_labels_mesh,1,1,3,645,no,yes,yes,high,0,114.363,0.000,114.363
with_labels_mesh,1,1,3,646,no,no,maybe,medium,1,114.120,68.474,203.287
with_labels_mesh,1,1,3,647,yes,yes,maybe,medium,1,114.420,68.469,205.970
with_labels_mesh,1,1,3,648,yes,maybe,maybe,medium,1,114.139,68.336,197.680
with_labels_mesh,1,1,3,649,no,maybe,maybe,medium,1,114.156,67.834,200.761
with_labels_mesh,1,1,3,650,yes,maybe,maybe,medium,1,114.343,68.905,201.797
with_labels_mesh,1,1,3,651,no,no,no,high,0,114.277,0.000,114.277
with_labels_mesh,1,1,3,652,no,yes,maybe,medium,1,113.683,67.899,195.863
with_labels_mesh,1,1,3,653,no,no,maybe,medium,1,658.386,68.158,748.108
with_labels_mesh,1,1,3,654,no,maybe,maybe,medium,1,113.568,67.748,199.714
with_labels_mesh,1,1,3,655,yes,maybe,maybe,medium,1,113.785,67.673,202.033
with_labels_mesh,1,1,3,656,no,maybe,maybe,medium,1,113.715,67.756,202.582
with_labels_mesh,1,1,3,657,no,yes,yes,high,0,113.470,0.000,113.470
with_labels_mesh,1,1,3,658,yes,yes,yes,high,0,113.620,0.000,113.620
with_labels_mesh,1,1,3,659,yes,maybe,maybe,medium,1,114.192,69.352,199.426
with_labels_mesh,1,1,3,660,yes,yes,yes,high,0,113.934,0.000,113.935
with_labels_mesh,1,1,3,661,yes,yes,maybe,medium,1,114.924,67.599,200.954
with_labels_mesh,1,1,3,662,no,yes,yes,high,0,659.895,0.000,659.896
with_labels_mesh,1,1,3,663,no,maybe,maybe,medium,1,114.424,68.667,207.613
with_labels_mesh,1,1,3,664,yes,yes,yes,high,0,113.946,0.000,113.947
with_labels_mesh,1,1,3,665,yes,maybe,maybe,medium,1,114.195,68.451,203.964
with_labels_mesh,1,1,3,666,no,yes,maybe,medium,1,114.012,68.304,203.787
with_labels_mesh,1,1,3,667,yes,yes,maybe,medium,1,114.209,67.737,202.923
with_labels_mesh,1,1,3,668,yes,maybe,maybe,medium,1,114.493,68.255,203.885
with_labels_mesh,1,1,3,669,no,yes,yes,high,0,113.997,0.000,113.997
with_labels_mesh,1,1,3,670,yes,yes,maybe,medium,1,114.089,68.443,197.931
with_labels_mesh,1,1,3,671,no,yes,yes,high,0,113.819,0.000,113.819
with_labels_mesh,1,1,3,672,no,maybe,maybe,medium,1,113.732,68.217,200.963
with_labels_mesh,1,1,3,673,no,maybe,maybe,medium,1,113.927,67.916,197.343
with_labels_mesh,1,1,3,674,yes,yes,yes,high,0,114.315,0.000,114.316
with_labels_mesh,1,1,3,675,yes,maybe,maybe,medium,1,113.933,68.547,201.177
with_labels_mesh,1,1,3,676,yes,maybe,maybe,medium,1,113.578,68.518,201.237
with_labels_mesh,1,1,3,677,yes,yes,yes,high,0,114.098,0.000,114.098
with_labels_mesh,1,1,3,678,no,maybe,maybe,medium,1,113.968,67.962,196.236
with_labels_mesh,1,1,3,679,yes,maybe,maybe,medium,1,113.888,67.971,202.504
with_labels_mesh,1,1,3,680,yes,maybe,maybe,medium,1,113.785,67.699,197.714
with_labels_mesh,1,1,3,681,yes,maybe,maybe,medium,1,113.651,67.535,202.214
with_labels_mesh,1,1,3,682,yes,maybe,maybe,medium,1,113.875,68.688,195.754
with_labels_mesh,1,1,3,683,yes,yes,yes,high,0,114.100,0.000,114.100
with_labels_mesh,1,1,3,684,yes,no,no,high,0,113.750,0.000,113.750
with_labels_mesh,1,1,3,685,no,yes,yes,high,0,114.123,0.000,114.123
with_labels_mesh,1,1,3,686,yes,maybe,maybe,medium,1,114.581,66.915,198.721
with_labels_mesh,1,1,3,687,yes,maybe,maybe,medium,1,114.046,67.692,202.232
with_labels_mesh,1,1,3,688,no,maybe,maybe,medium,1,114.099,67.447,201.932
with_labels_mesh,1,1,3,689,no,yes,maybe,medium,1,113.895,67.356,199.607
with_labels_mesh,1,1,3,690,yes,maybe,maybe,medium,1,114.041,67.515,199.059
with_labels_mesh,1,1,3,691,yes,yes,maybe,medium,1,114.133,67.168,199.501
with_labels_mesh,1,1,3,692,yes,yes,yes,high,0,113.669,0.000,113.670
with_labels_mesh,1,1,3,693,no,maybe,maybe,medium,1,114.339,69.367,201.550
with_labels_mesh,1,1,3,694,yes,yes,yes,high,0,114.158,0.000,114.158
with_labels_mesh,1,1,3,695,yes,yes,maybe,medium,1,114.455,67.177,197.026
with_labels_mesh,1,1,3,696,no,yes,maybe,medium,1,113.983,67.671,199.140
with_labels_mesh,1,1,3,697,yes,maybe,maybe,medium,1,114.032,67.726,200.206
with_labels_mesh,1,1,3,698,yes,maybe,maybe,medium,1,113.926,67.443,199.802
with_labels_mesh,1,1,3,699,yes,yes,yes,high,0,113.906,0.000,113.906
with_labels_mesh,1,1,3,700,maybe,maybe,maybe,medium,1,113.981,68.478,203.199
with_labels_mesh,1,1,3,701,yes,maybe,maybe,medium,1,113.889,68.150,202.587
with_labels_mesh,1,1,3,702,yes,yes,yes,high,0,113.715,0.000,113.715
with_labels_mesh,1,1,3,703,yes,maybe,maybe,medium,1,114.172,67.715,205.171
with_labels_mesh,1,1,3,704,yes,maybe,maybe,medium,1,113.753,67.399,196.806
with_labels_mesh,1,1,3,705,yes,yes,maybe,medium,1,113.902,67.949,196.301
with_labels_mesh,1,1,3,706,no,maybe,maybe,medium,1,114.546,69.140,199.230
with_labels_mesh,1,1,3,707,yes,yes,yes,high,0,114.974,0.000,114.974
with_labels_mesh,1,1,3,708,yes,maybe,maybe,medium,1,114.268,68.370,197.021
with_labels_mesh,1,1,3,709,no,yes,yes,high,0,659.565,0.000,659.566
with_labels_mesh,1,1,3,710,no,yes,yes,high,0,114.408,0.000,114.408
with_labels_mesh,1,1,3,711,no,yes,yes,high,0,114.311,0.000,114.311
with_labels_mesh,1,1,3,712,yes,yes,yes,high,0,114.066,0.000,114.067
with_labels_mesh,1,1,3,713,no,no,no,high,0,114.141,0.000,114.141
with_labels_mesh,1,1,3,714,yes,maybe,maybe,medium,1,114.891,68.208,202.354
with_labels_mesh,1,1,3,715,no,yes,maybe,medium,1,113.984,67.956,197.500
with_labels_mesh,1,1,3,716,no,no,maybe,medium,1,113.697,67.694,202.878
with_labels_mesh,1,1,3,717,yes,yes,yes,high,0,114.287,0.000,114.287
with_labels_mesh,1,1,3,718,maybe,maybe,maybe,medium,1,113.929,67.761,199.361
with_labels_mesh,1,1,3,719,no,maybe,maybe,medium,1,113.918,67.399,195.621
with_labels_mesh,1,1,3,720,no,yes,yes,high,0,660.798,0.000,660.799
with_labels_mesh,1,1,3,721,maybe,maybe,maybe,medium,1,114.566,69.192,204.779
with_labels_mesh,1,1,3,722,yes,maybe,maybe,medium,1,113.964,67.820,194.997
with_labels_mesh,1,1,3,723,yes,yes,yes,high,0,114.086,0.000,114.086
with_labels_mesh,1,1,3,724,yes,maybe,maybe,medium,1,114.068,67.900,200.854
with_labels_mesh,1,1,3,725,yes,yes,maybe,medium,1,114.036,67.147,194.697
with_labels_mesh,1,1,3,726,no,maybe,maybe,medium,1,114.408,67.146,200.165
with_labels_mesh,1,1,3,727,yes,yes,yes,high,0,113.471,0.000,113.472
with_labels_mesh,1,1,3,728,yes,yes,yes,high,0,113.954,0.000,113.954
with_labels_mesh,1,1,3,729,maybe,yes,yes,high,0,114.038,0.000,114.038
with_labels_mesh,1,1,3,730,no,maybe,maybe,medium,1,113.589,68.098,202.375
with_labels_mesh,1,1,3,731,no,maybe,maybe,medium,1,113.850,67.832,202.524
with_labels_mesh,1,1,3,732,no,maybe,maybe,medium,1,113.658,67.962,195.866
with_labels_mesh,1,1,3,733,no,yes,yes,high,0,114.241,0.000,114.241
with_labels_mesh,1,1,3,734,maybe,maybe,maybe,medium,1,113.868,67.856,197.229
with_labels_mesh,1,1,3,735,yes,yes,maybe,medium,1,113.625,67.817,202.234
with_labels_mesh,1,1,3,736,maybe,maybe,maybe,medium,1,114.148,67.305,194.616
with_labels_mesh,1,1,3,737,yes,yes,yes,high,0,659.400,0.000,659.401
with_labels_mesh,1,1,3,738,no,yes,yes,high,0,113.571,0.000,113.571
with_labels_mesh,1,1,3,739,yes,maybe,maybe,medium,1,114.021,68.228,203.227
with_labels_mesh,1,1,3,740,no,maybe,maybe,low,1,113.761,67.970,196.105
with_labels_mesh,1,1,3,741,yes,no,maybe,medium,1,114.326,67.732,204.903
with_labels_mesh,1,1,3,742,yes,maybe,maybe,medium,1,114.042,67.582,203.622
with_labels_mesh,1,1,3,743,no,no,no,high,0,113.915,0.000,113.915
with_labels_mesh,1,1,3,744,no,maybe,maybe,medium,1,113.970,68.180,195.712
with_labels_mesh,1,1,3,745,yes,yes,yes,high,0,113.971,0.000,113.971
with_labels_mesh,1,1,3,746,no,maybe,maybe,medium,1,113.292,67.971,200.660
with_labels_mesh,1,1,3,747,yes,maybe,maybe,medium,1,113.656,67.961,196.146
with_labels_mesh,1,1,3,748,yes,yes,yes,high,0,114.235,0.000,114.236
with_labels_mesh,1,1,3,749,maybe,yes,yes,high,0,659.940,0.000,659.940
with_labels_mesh,1,1,3,750,yes,yes,yes,high,0,114.865,0.000,114.866
with_labels_mesh,1,1,3,751,yes,yes,yes,high,0,113.943,0.000,113.944
with_labels_mesh,1,1,3,752,maybe,yes,yes,high,0,114.057,0.000,114.058
with_labels_mesh,1,1,3,753,no,yes,yes,high,0,658.417,0.000,658.417
with_labels_mesh,1,1,3,754,yes,maybe,maybe,medium,1,113.314,68.379,207.101
with_labels_mesh,1,1,3,755,yes,maybe,maybe,medium,1,114.385,67.868,195.772
with_labels_mesh,1,1,3,756,yes,maybe,maybe,medium,1,114.038,67.720,193.915
with_labels_mesh,1,1,3,757,yes,maybe,maybe,medium,1,114.189,67.098,196.434
with_labels_mesh,1,1,3,758,no,yes,yes,high,0,660.514,0.000,660.515
with_labels_mesh,1,1,3,759,yes,yes,yes,high,0,114.805,0.000,114.805
with_labels_mesh,1,1,3,760,maybe,no,maybe,medium,1,114.156,68.753,198.393
with_labels_mesh,1,1,3,761,yes,maybe,maybe,medium,1,114.693,68.711,202.420
with_labels_mesh,1,1,3,762,no,maybe,maybe,medium,1,114.087,68.594,195.367
with_labels_mesh,1,1,3,763,no,maybe,maybe,medium,1,114.479,67.991,201.467
with_labels_mesh,1,1,3,764,maybe,yes,yes,high,0,114.113,0.000,114.114
with_labels_mesh,1,1,3,765,no,yes,yes,high,0,113.901,0.000,113.902
with_labels_mesh,1,1,3,766,yes,yes,yes,high,0,114.333,0.000,114.333
with_labels_mesh,1,1,3,767,maybe,maybe,maybe,medium,1,114.222,69.128,198.033
with_labels_mesh,1,1,3,768,no,maybe,maybe,medium,1,114.469,69.348,199.327
with_labels_mesh,1,1,3,769,maybe,maybe,maybe,medium,1,113.966,68.179,198.678
with_labels_mesh,1,1,3,770,no,yes,yes,high,0,114.139,0.000,114.139
with_labels_mesh,1,1,3,771,yes,maybe,maybe,medium,1,114.243,68.119,200.906
with_labels_mesh,1,1,3,772,yes,maybe,maybe,medium,1,114.387,68.031,196.406
with_labels_mesh,1,1,3,773,no,maybe,maybe,medium,1,113.660,68.066,200.192
with_labels_mesh,1,1,3,774,no,yes,yes,high,0,660.687,0.000,660.688
with_labels_mesh,1,1,3,775,yes,yes,yes,high,0,114.213,0.000,114.213
with_labels_mesh,1,1,3,776,maybe,yes,yes,high,0,659.207,0.000,659.208
with_labels_mesh,1,1,3,777,yes,maybe,maybe,medium,1,114.166,68.323,198.054
with_labels_mesh,1,1,3,778,no,yes,yes,high,0,658.917,0.000,658.918
with_labels_mesh,1,1,3,779,yes,maybe,maybe,medium,1,114.345,68.712,197.521
with_labels_mesh,1,1,3,780,yes,maybe,maybe,medium,1,114.050,68.095,195.517
with_labels_mesh,1,1,3,781,yes,maybe,maybe,low,1,114.261,68.182,197.846
with_labels_mesh,1,1,3,782,yes,yes,yes,high,0,113.869,0.000,113.870
with_labels_mesh,1,1,3,783,maybe,yes,yes,high,0,114.135,0.000,114.136
with_labels_mesh,1,1,3,784,no,yes,yes,high,0,113.966,0.000,113.966
with_labels_mesh,1,1,3,785,yes,maybe,maybe,medium,1,114.115,67.839,197.359
with_labels_mesh,1,1,3,786,maybe,yes,yes,high,0,114.137,0.000,114.137
with_labels_mesh,1,1,3,787,yes,maybe,maybe,medium,1,113.576,68.662,196.946
with_labels_mesh,1,1,3,788,no,yes,maybe,medium,1,113.855,68.437,198.351
with_labels_mesh,1,1,3,789,no,maybe,maybe,medium,1,113.873,67.923,197.735
with_labels_mesh,1,1,3,790,no,maybe,maybe,medium,1,113.683,68.302,196.394
with_labels_mesh,1,1,3,791,no,maybe,maybe,medium,1,114.390,69.592,202.883
with_labels_mesh,1,1,3,792,no,yes,yes,high,0,114.018,0.000,114.019
with_labels_mesh,1,1,3,793,no,maybe,maybe,medium,1,113.864,67.780,199.439
with_labels_mesh,1,1,3,794,no,maybe,maybe,medium,1,113.904,67.684,200.227
with_labels_mesh,1,1,3,795,yes,yes,yes,high,0,113.749,0.000,113.749
with_labels_mesh,1,1,3,796,no,maybe,maybe,medium,1,113.871,67.829,197.221
with_labels_mesh,1,1,3,797,no,yes,yes,high,0,113.779,0.000,113.779
with_labels_mesh,1,1,3,798,yes,maybe,maybe,medium,1,113.157,67.759,195.899
with_labels_mesh,1,1,3,799,maybe,maybe,maybe,medium,1,113.851,67.587,200.453
with_labels_mesh,1,1,3,800,yes,yes,yes,high,0,660.346,0.000,660.347
with_labels_mesh,1,1,3,801,yes,maybe,maybe,medium,1,114.633,70.196,200.679
with_labels_mesh,1,1,3,802,maybe,yes,maybe,medium,1,114.108,68.200,200.082
with_labels_mesh,1,1,3,803,yes,maybe,maybe,medium,1,660.722,68.767,745.375
with_labels_mesh,1,1,3,804,yes,yes,yes,high,0,113.931,0.000,113.932
with_labels_mesh,1,1,3,805,yes,yes,yes,high,0,113.838,0.000,113.838
with_labels_mesh,1,1,3,806,no,yes,yes,high,0,659.827,0.000,659.827
with_labels_mesh,1,1,3,807,yes,yes,maybe,medium,1,113.846,68.701,202.489
with_labels_mesh,1,1,3,808,yes,yes,yes,high,0,114.714,0.000,114.715
with_labels_mesh,1,1,3,809,yes,maybe,maybe,medium,1,114.114,68.411,196.877
with_labels_mesh,1,1,3,810,yes,maybe,maybe,medium,1,113.877,67.935,197.000
with_labels_mesh,1,1,3,811,no,maybe,maybe,medium,1,114.287,67.537,196.406
with_labels_mesh,1,1,3,812,yes,maybe,maybe,medium,1,114.106,68.207,197.801
with_labels_mesh,1,1,3,813,no,maybe,maybe,medium,1,113.956,67.854,197.173
with_labels_mesh,1,1,3,814,yes,maybe,maybe,medium,1,114.002,67.796,202.440
with_labels_mesh,1,1,3,815,yes,yes,yes,high,0,114.128,0.000,114.128
with_labels_mesh,1,1,3,816,no,maybe,maybe,medium,1,114.493,68.504,199.062
with_labels_mesh,1,1,3,817,yes,maybe,maybe,medium,1,114.372,68.782,204.140
with_labels_mesh,1,1,3,818,yes,maybe,maybe,medium,1,115.180,68.211,198.907
with_labels_mesh,1,1,3,819,yes,maybe,maybe,medium,1,114.165,68.406,203.798
with_labels_mesh,1,1,3,820,no,maybe,maybe,medium,1,114.816,69.544,200.192
with_labels_mesh,1,1,3,821,yes,maybe,maybe,medium,1,113.970,68.346,198.646
with_labels_mesh,1,1,3,822,yes,maybe,maybe,medium,1,113.894,68.149,200.266
with_labels_mesh,1,1,3,823,yes,maybe,maybe,medium,1,113.980,68.281,197.811
with_labels_mesh,1,1,3,824,no,maybe,maybe,medium,1,114.305,68.208,201.205
with_labels_mesh,1,1,3,825,yes,yes,yes,high,0,114.725,0.000,114.726
with_labels_mesh,1,1,3,826,no,maybe,maybe,medium,1,114.215,68.369,212.712
with_labels_mesh,1,1,3,827,yes,yes,yes,high,0,115.278,0.000,115.279
with_labels_mesh,1,1,3,828,yes,yes,yes,high,0,114.489,0.000,114.490
with_labels_mesh,1,1,3,829,maybe,maybe,maybe,medium,1,114.511,69.019,225.167
with_labels_mesh,1,1,3,830,no,maybe,maybe,medium,1,115.782,68.352,213.899
with_labels_mesh,1,1,3,831,yes,maybe,maybe,medium,1,115.519,68.348,221.429
with_labels_mesh,1,1,3,832,no,maybe,maybe,medium,1,115.551,68.331,221.569
with_labels_mesh,1,1,3,833,yes,maybe,maybe,medium,1,115.908,67.917,221.931
with_labels_mesh,1,1,3,834,no,yes,yes,high,0,115.786,0.000,115.787
with_labels_mesh,1,1,3,835,yes,yes,yes,high,0,114.764,0.000,114.764
with_labels_mesh,1,1,3,836,no,no,no,high,0,114.454,0.000,114.455
with_labels_mesh,1,1,3,837,yes,maybe,maybe,medium,1,114.910,68.008,207.178
with_labels_mesh,1,1,3,838,yes,maybe,maybe,medium,1,115.297,68.599,218.996
with_labels_mesh,1,1,3,839,no,no,maybe,medium,1,115.721,69.292,228.974
with_labels_mesh,1,1,3,840,no,maybe,maybe,medium,1,115.377,69.546,222.340
with_labels_mesh,1,1,3,841,yes,maybe,maybe,medium,1,115.882,68.363,214.008
with_labels_mesh,1,1,3,842,no,yes,yes,high,0,115.265,0.000,115.266
with_labels_mesh,1,1,3,843,yes,maybe,maybe,medium,1,114.848,67.898,221.576
with_labels_mesh,1,1,3,844,yes,maybe,maybe,medium,1,114.222,67.875,213.183
with_labels_mesh,1,1,3,845,no,maybe,maybe,medium,1,114.393,67.390,219.113
with_labels_mesh,1,1,3,846,no,yes,maybe,medium,1,115.164,68.024,227.593
with_labels_mesh,1,1,3,847,yes,yes,yes,high,0,115.850,0.000,115.850
with_labels_mesh,1,1,3,848,yes,maybe,maybe,medium,1,114.595,69.606,224.951
with_labels_mesh,1,1,3,849,no,yes,maybe,medium,1,116.659,68.071,225.113
with_labels_mesh,1,1,3,850,no,yes,yes,high,0,116.054,0.000,116.054
with_labels_mesh,1,1,3,851,yes,no,no,high,0,114.896,0.000,114.896
with_labels_mesh,1,1,3,852,yes,yes,yes,high,0,115.453,0.000,115.454
with_labels_mesh,1,1,3,853,yes,no,maybe,medium,1,114.900,68.369,211.853
with_labels_mesh,1,1,3,854,yes,yes,yes,high,0,115.328,0.000,115.329
with_labels_mesh,1,1,3,855,no,no,no,high,0,115.121,0.000,115.121
with_labels_mesh,1,1,3,856,yes,maybe,maybe,low,1,115.234,68.283,217.786
with_labels_mesh,1,1,3,857,maybe,maybe,maybe,medium,1,115.679,68.272,233.103
with_labels_mesh,1,1,3,858,yes,yes,yes,high,0,116.904,0.000,116.905
with_labels_mesh,1,1,3,859,no,maybe,maybe,medium,1,115.223,68.200,213.087
with_labels_mesh,1,1,3,860,yes,maybe,maybe,medium,1,115.513,68.185,214.902
with_labels_mesh,1,1,3,861,yes,yes,yes,high,0,115.072,0.000,115.073
with_labels_mesh,1,1,3,862,yes,yes,yes,high,0,115.058,0.000,115.058
with_labels_mesh,1,1,3,863,yes,maybe,maybe,medium,1,114.648,68.119,219.567
with_labels_mesh,1,1,3,864,yes,no,maybe,medium,1,116.466,67.949,213.890
with_labels_mesh,1,1,3,865,no,maybe,maybe,medium,1,115.147,68.107,217.160
with_labels_mesh,1,1,3,866,no,maybe,maybe,medium,1,115.684,69.090,219.618
with_labels_mesh,1,1,3,867,yes,no,no,high,0,115.362,0.000,115.362
with_labels_mesh,1,1,3,868,yes,maybe,maybe,medium,1,114.766,67.784,208.117
with_labels_mesh,1,1,3,869,no,maybe,maybe,medium,1,115.224,67.805,212.712
with_labels_mesh,1,1,3,870,yes,maybe,maybe,medium,1,114.935,67.735,221.276
with_labels_mesh,1,1,3,871,maybe,maybe,maybe,medium,1,116.030,68.135,207.880
with_labels_mesh,1,1,3,872,no,no,no,high,0,115.402,0.000,115.402
with_labels_mesh,1,1,3,873,no,maybe,maybe,medium,1,114.856,67.768,213.098
with_labels_mesh,1,1,3,874,no,maybe,maybe,medium,1,115.155,67.566,214.888
with_labels_mesh,1,1,3,875,yes,maybe,maybe,medium,1,116.731,67.518,223.403
with_labels_mesh,1,1,3,876,yes,maybe,maybe,medium,1,116.207,67.874,218.448
with_labels_mesh,1,1,3,877,maybe,maybe,maybe,medium,1,116.579,67.209,222.085
with_labels_mesh,1,1,3,878,yes,yes,maybe,medium,1,115.433,68.538,217.979
with_labels_mesh,1,1,3,879,yes,maybe,maybe,low,1,116.183,69.256,218.525
with_labels_mesh,1,1,3,880,yes,maybe,maybe,medium,1,116.527,69.025,223.572
with_labels_mesh,1,1,3,881,no,maybe,maybe,medium,1,116.448,68.822,211.921
with_labels_mesh,1,1,3,882,yes,maybe,maybe,medium,1,116.396,68.275,221.017
with_labels_mesh,1,1,3,883,maybe,yes,yes,high,0,116.627,0.000,116.628
with_labels_mesh,1,1,3,884,yes,maybe,maybe,medium,1,115.651,70.120,238.615
